timestamp,consent,age,gender,province,education_level,stream,gpa,current_status,weekly_skill_hours,skills_learning,learning_reason,learning_source,career_clarity,market_awareness,education_support,career_confidence,challenges,challenge_frequency,career_interest,future_vision,system_adequate,biggest_obstacle,advice,age_mid,gpa_mid,skill_hours_mid,challenge_freq_score,skill_AI / Machine Learning,skill_Business / Entrepreneurship,skill_Data Analyst / Data Science,skill_Digital Marketing / SEO,skill_Graphic Design,skill_None yet,skill_Other,skill_Programming / Coding,skill_Public Speaking / Communication,skill_UI/UX Design,skill_Video Editing / Content Creation,reason_Business / Startups,reason_Freelancing,reason_None yet,reason_Other,reason_Personal Interest,reason_Study abroad preparation,reason_To get a job,reason_University requirements,source_College or school,source_Institute or training center,source_Mentor or teacher,source_None yet,source_Other,"source_Paid online courses (Udemy, Coursera, etc.)",source_Self-study from books/articles,source_YouTube / free online videos,chal_Family pressure,chal_Financial problems,chal_Lack of guidance or mentorship,chal_Lack of motivation,chal_Lack of networking,chal_Lack of opportunities in Nepal,chal_Mental stress or anxiety,chal_Other,chal_Poor internet access,chal_Poor quality of education,chal_Time management issues,skill_breadth,readiness_score,readiness_category
2026/07/19 5:42:50 PM GMT+5:45,Yes,19-21,Female,Madesh,+2 Passed,Science,2.4 - 2.8,Preparing for Bachelor's,6-10 hrs,Data Analyst / Data Science,To get a job,"YouTube / free online videos;Paid online courses (Udemy, Coursera, etc.)",4.0,4.0,3.0,4.0,Financial problems;Lack of guidance or mentorship;Lack of motivation;Time management issues;Mental stress or anxiety;Lack of networking,Sometimes,IT / Technology,Doing Bachelor ,Maybe,Lack of practical education;Lack of mentorship and guidance;Limited internship and job opportunities,Build a portfolio or personal projects,20.0,2.6,8.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0,1,1,58.40277777777777,Medium
2026/07/19 5:50:13 PM GMT+5:45,Yes,19-21,Female,Bagmati,+2 Passed,Science,2.81 - 3.2,Preparing for Bachelor's,3-5 hrs,Data Analyst / Data Science,Freelancing,"YouTube / free online videos;Paid online courses (Udemy, Coursera, etc.)",3.0,4.0,3.0,4.0,Financial problems;Poor quality of education,Sometimes,IT / Technology,Doing Bachelors ,Maybe,Lack of practical education;Limited internship and job opportunities;Poor internet and tech access in rural areas;Political instability affecting opportunities;Brain drain (talented people leaving Nepal),"Start learning skills early, don't wait;Build a portfolio or personal projects;Focus on English communication;Be consistent and patient",20.0,3.0,4.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,50.902777777777786,Medium
2026/07/19 5:51:20 PM GMT+5:45,Yes,22-25,Male,Sudurpaschim,SEE Passed,Science,Above 3.6,Learning professional skills;Working / Freelancing,3-5 hrs,Programming / Coding;Data Analyst / Data Science;AI / Machine Learning;Graphic Design;UI/UX Design;Digital Marketing / SEO;Video Editing / Content Creation;Public Speaking / Communication;Business / Entrepreneurship,To get a job;Business / Startups;Study abroad preparation,"Paid online courses (Udemy, Coursera, etc.);College or school",5.0,5.0,5.0,5.0,Time management issues;Mental stress or anxiety;Lack of networking,Sometimes,IT / Technology,Data Scientist And AI engineer ,Maybe,Lack of practical education;Weak education system / outdated curriculum;Poor internet and tech access in rural areas;Brain drain (talented people leaving Nepal),"Start learning skills early, don't wait;Build a portfolio or personal projects;Focus on English communication;Explore career options before choosing a stream;Find a mentor or role model;Use free online resources (YouTube, Coursera, etc.);Don't rely only on grades — build real skills;Network with people in your field of interest;Take care of your mental health;Be consistent and patient",23.5,3.8,4.0,1.0,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,9,83.54166666666666,High
2026/07/19 5:51:40 PM GMT+5:45,Yes,19-21,Female,Gandaki,+2 Passed,Humanities,2.81 - 3.2,Preparing for Bachelor's,3-5 hrs,Data Analyst / Data Science,To get a job,"YouTube / free online videos;Paid online courses (Udemy, Coursera, etc.);Institute or training center;College or school",3.0,4.0,3.0,3.0,Lack of guidance or mentorship;Poor internet access,Sometimes,IT / Technology,Bachelors,Yes,Lack of practical education;Weak education system / outdated curriculum,"Start learning skills early, don't wait;Network with people in your field of interest;Be consistent and patient",20.0,3.0,4.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,45.90277777777778,Medium
2026/07/19 5:53:59 PM GMT+5:45,Yes,16-18,Male,Madesh,+2 Passed,Management,2.81 - 3.2,Learning professional skills;Working / Freelancing;Preparing to study abroad,3-5 hrs,Graphic Design;UI/UX Design;Digital Marketing / SEO;Video Editing / Content Creation,To get a job;University requirements,"YouTube / free online videos;Paid online courses (Udemy, Coursera, etc.);Institute or training center;College or school;Self-study from books/articles;Mentor or teacher",4.0,3.0,4.0,4.0,Lack of motivation;Poor quality of education;Time management issues;Mental stress or anxiety,Frequently,IT / Technology,Tech professional ,Yes,Limited internship and job opportunities;Brain drain (talented people leaving Nepal),"Start learning skills early, don't wait;Build a portfolio or personal projects;Focus on English communication;Explore career options before choosing a stream;Find a mentor or role model;Use free online resources (YouTube, Coursera, etc.)",17.0,3.0,4.0,2.0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,1,0,0,1,0,0,1,1,4,54.652777777777786,Medium
2026/07/19 5:55:38 PM GMT+5:45,Yes,16-18,Male,Madesh,+2 Passed,Education,3.21 - 3.6,Preparing for Bachelor's;Learning professional skills,0 - 2 hrs,Programming / Coding;Public Speaking / Communication,To get a job,"YouTube / free online videos;Paid online courses (Udemy, Coursera, etc.);Institute or training center",4.0,4.0,4.0,4.0,Financial problems;Lack of guidance or mentorship;Lack of motivation;Family pressure;Poor quality of education;Poor internet access;Lack of opportunities in Nepal,Sometimes,Teaching / Education,IT teacher,No,Lack of practical education;Weak education system / outdated curriculum;Financial barriers;Lack of mentorship and guidance;Limited internship and job opportunities;Poor awareness of career options,"Start learning skills early, don't wait;Build a portfolio or personal projects;Focus on English communication;Use free online resources (YouTube, Coursera, etc.)",17.0,3.4,1.0,1.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1,1,1,0,1,0,0,1,1,0,2,57.63888888888889,Medium
2026/07/19 5:56:56 PM GMT+5:45,Yes,19-21,Male,Lumbini,+2 Passed,Science,Above 3.6,Preparing for Bachelor's;Learning professional skills;Working / Freelancing,3-5 hrs,Programming / Coding;Data Analyst / Data Science;AI / Machine Learning;Graphic Design;UI/UX Design;Digital Marketing / SEO;Video Editing / Content Creation;Public Speaking / Communication;Business / Entrepreneurship,To get a job;Freelancing;Business / Startups;Personal Interest;University requirements;Study abroad preparation,"YouTube / free online videos;Paid online courses (Udemy, Coursera, etc.);Institute or training center;College or school;Self-study from books/articles;Mentor or teacher",5.0,5.0,5.0,5.0,Financial problems;Lack of guidance or mentorship;Lack of motivation;Family pressure;Poor quality of education;Poor internet access;Lack of opportunities in Nepal;Time management issues;Mental stress or anxiety,Never,Engineering,,No,Lack of practical education;Financial barriers;Limited internship and job opportunities;Brain drain (talented people leaving Nepal),"Start learning skills early, don't wait;Focus on English communication;Use free online resources (YouTube, Coursera, etc.)",20.0,3.8,4.0,0.0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,9,86.87499999999999,High
2026/07/19 5:59:51 PM GMT+5:45,Yes,16-18,Female,Gandaki,SEE Passed,Education,3.21 - 3.6,Working / Freelancing,3-5 hrs,Public Speaking / Communication,To get a job,YouTube / free online videos,4.0,3.0,4.0,2.0,Financial problems;Poor internet access;Lack of opportunities in Nepal;Time management issues;Mental stress or anxiety;Lack of networking,Frequently,Teaching / Education,Teacher,Maybe,Lack of mentorship and guidance;Poor awareness of career options;Family and social pressure;Mental health and stress,"Focus on English communication;Find a mentor or role model;Use free online resources (YouTube, Coursera, etc.);Don't rely only on grades — build real skills;Network with people in your field of interest;Take care of your mental health;Be consistent and patient",17.0,3.4,4.0,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0,1,1,41.31944444444445,Medium
2026/07/19 6:01:34 PM GMT+5:45,Yes,Above 25,Male,Sudurpaschim,Bachelor ,Management,3.21 - 3.6,Learning professional skills;Working / Freelancing,6-10 hrs,Digital Marketing / SEO,Freelancing;Business / Startups,"YouTube / free online videos;Paid online courses (Udemy, Coursera, etc.);Institute or training center;College or school;Self-study from books/articles;Mentor or teacher",5.0,4.0,3.0,4.0,Lack of opportunities in Nepal;Time management issues;Mental stress or anxiety;Lack of networking,Sometimes,Business / Entrepreneurship,Business man,Maybe,Limited internship and job opportunities;Poor awareness of career options;Family and social pressure;Mental health and stress;Poor internet and tech access in rural areas;Brain drain (talented people leaving Nepal),"Start learning skills early, don't wait;Build a portfolio or personal projects;Focus on English communication;Explore career options before choosing a stream;Find a mentor or role model;Use free online resources (YouTube, Coursera, etc.);Don't rely only on grades — build real skills;Network with people in your field of interest;Take care of your mental health;Be consistent and patient",27.0,3.4,8.0,1.0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,1,1,63.402777777777764,Medium
2026/07/19 6:03:25 PM GMT+5:45,Yes,19-21,Male,Lumbini,+2 Passed,Science,2.81 - 3.2,Preparing for Bachelor's,0 - 2 hrs,Data Analyst / Data Science;AI / Machine Learning,To get a job;Freelancing,"YouTube / free online videos;Paid online courses (Udemy, Coursera, etc.)",2.0,3.0,3.0,4.0,Lack of motivation;Mental stress or anxiety;Lack of networking,Sometimes,Engineering,Engineer ,Maybe,Limited internship and job opportunities;Poor awareness of career options;Family and social pressure,Build a portfolio or personal projects;Focus on English communication;Don't rely only on grades — build real skills,20.0,3.0,1.0,1.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,2,41.388888888888886,Medium
2026/07/19 6:05:20 PM GMT+5:45,Yes,19-21,Male,Gandaki,+2 Passed,Science,Above 3.6,Preparing for Bachelor's,11-20 hrs,None yet;CEE Entrance ,University requirements,YouTube / free online videos;Institute or training center;College or school;Self-study from books/articles;Mentor or teacher,5.0,5.0,5.0,5.0,Mental stress or anxiety,Sometimes,Medical / Health,Doctor ,Yes,Financial barriers;Lack of mentorship and guidance;Limited internship and job opportunities,"Start learning skills early, don't wait;Build a portfolio or personal projects;Focus on English communication;Explore career options before choosing a stream;Find a mentor or role model;Use free online resources (YouTube, Coursera, etc.);Don't rely only on grades — build real skills;Network with people in your field of interest;Take care of your mental health;Be consistent and patient",20.0,3.8,15.0,1.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,80.41666666666666,High
2026/07/19 6:05:34 PM GMT+5:45,Yes,16-18,Male,Gandaki,+2 Passed,Science,3.21 - 3.6,Preparing for Bachelor's,3-5 hrs,Programming / Coding;Data Analyst / Data Science;AI / Machine Learning,To get a job;Freelancing,"YouTube / free online videos;Paid online courses (Udemy, Coursera, etc.);Institute or training center;College or school",3.0,3.0,3.0,3.0,Lack of guidance or mentorship;Lack of motivation;Lack of networking,Sometimes,IT / Technology,Abroad ,Maybe,Lack of practical education,"Start learning skills early, don't wait;Explore career options before choosing a stream;Use free online resources (YouTube, Coursera, etc.);Be consistent and patient",17.0,3.4,4.0,1.0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,3,44.375,Medium
2026/07/19 6:07:54 PM GMT+5:45,Yes,Under 16,Male,Madesh,SEE Passed,Just SEE Passed,Above 3.6,Preparing for +2 bio science ,6-10 hrs,Public Speaking / Communication,To get a job;Personal Interest;To became a doctor ,YouTube / free online videos;Institute or training center;Self-study from books/articles;Mentor or teacher,4.0,4.0,4.0,4.0,Financial problems;Lack of guidance or mentorship;Lack of motivation,Always,Medical / Health,I don't know ,No,Lack of mentorship and guidance;Limited internship and job opportunities;Family and social pressure,"Start learning skills early, don't wait;Build a portfolio or personal projects;Focus on English communication;Explore career options before choosing a stream;Find a mentor or role model;Use free online resources (YouTube, Coursera, etc.);Don't rely only on grades — build real skills;Network with people in your field of interest;Take care of your mental health;Be consistent and patient",15.0,3.8,8.0,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,54.23611111111111,Medium
2026/07/19 6:13:53 PM GMT+5:45,Yes,16-18,Male,Koshi,+2 Passed,Management,2.81 - 3.2,Preparing for Bachelor's,3-5 hrs,Graphic Design;Public Speaking / Communication,To get a job,"YouTube / free online videos;Paid online courses (Udemy, Coursera, etc.)",4.0,3.0,4.0,3.0,Financial problems;Lack of guidance or mentorship;Lack of motivation,Frequently,IT / Technology,Doing Bachelor ,Maybe,Lack of practical education;Limited internship and job opportunities,Build a portfolio or personal projects;Focus on English communication;Network with people in your field of interest;Take care of your mental health;Be consistent and patient,17.0,3.0,4.0,2.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,2,47.43055555555556,Medium
2026/07/19 6:18:46 PM GMT+5:45,Yes,16-18,Male,Bagmati,,Science,2.4 - 2.8,Preparing for Bachelor's,6-10 hrs,Programming / Coding,To get a job,YouTube / free online videos,4.0,4.0,4.0,4.0,Financial problems,Sometimes,IT / Technology,Doing Bacheor,Maybe,Lack of practical education;Weak education system / outdated curriculum;Financial barriers,"Start learning skills early, don't wait;Use free online resources (YouTube, Coursera, etc.);Network with people in your field of interest",17.0,2.6,8.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,60.90277777777777,Medium
2026/07/19 6:20:32 PM GMT+5:45,Yes,Under 16,Female,Bagmati,+2 Passed,Science,2.81 - 3.2,Preparing for Bachelor's,0 - 2 hrs,None yet,,,3.0,3.0,3.0,3.0,Financial problems;Lack of guidance or mentorship;Poor internet access,Sometimes,IT / Technology,Doing Bachelor ,Maybe,Lack of practical education;Financial barriers;Lack of mentorship and guidance;Limited internship and job opportunities,"Start learning skills early, don't wait;Build a portfolio or personal projects;Be consistent and patient",15.0,3.0,1.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,39.16666666666666,Low
2026/07/19 6:22:15 PM GMT+5:45,Yes,16-18,Male,Bagmati,+2 Passed,Science,Above 3.6,Preparing for Bachelor's,0 - 2 hrs,None yet,,,3.0,1.0,3.0,5.0,Financial problems;Lack of guidance or mentorship;Lack of motivation;Lack of opportunities in Nepal;Time management issues;Mental stress or anxiety,Always,Engineering,"Future can't be predicted dude, anywhere might be but I'll be good",No,Lack of practical education;Weak education system / outdated curriculum;Financial barriers;Limited internship and job opportunities;Poor awareness of career options;Family and social pressure;Mental health and stress;Poor internet and tech access in rural areas;Political instability affecting opportunities;Brain drain (talented people leaving Nepal),"Start learning skills early, don't wait;Build a portfolio or personal projects;Don't rely only on grades — build real skills;Take care of your mental health;Be consistent and patient",17.0,3.8,1.0,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,35.0,Low
2026/07/19 6:47:32 PM GMT+5:45,Yes,16-18,Female,Bagmati,+2 Passed,Science,2.4 - 2.8,Preparing for Bachelor's,0 - 2 hrs,None yet,,,3.0,2.0,3.0,2.0,Financial problems;Time management issues,Sometimes,Engineering,Doing Bachelor ,Maybe,Weak education system / outdated curriculum;Financial barriers,"Start learning skills early, don't wait;Build a portfolio or personal projects",17.0,2.6,1.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,30.41666666666667,Low
2026/07/19 7:00:46 PM GMT+5:45,Yes,19-21,Female,Bagmati,+2 Passed,Humanities,Below 2.4,Preparing for Bachelor's,0 - 2 hrs,None yet,,,3.0,4.0,3.0,4.0,Financial problems;Lack of motivation;Poor internet access;Lack of networking,Sometimes,IT / Technology,Doing Bachelor ,Maybe,Lack of practical education,Explore career options before choosing a stream;Network with people in your field of interest;Take care of your mental health,20.0,2.2,1.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,47.91666666666667,Medium
2026/07/19 7:02:03 PM GMT+5:45,Yes,19-21,Female,Koshi,SEE Passed,Science,Above 3.6,Studying Bachelor's,0 - 2 hrs,Data Analyst / Data Science,To get a job,"Paid online courses (Udemy, Coursera, etc.)",1.0,1.0,1.0,1.0,Lack of motivation,Always,Banking / Finance,,Yes,Lack of practical education,"Start learning skills early, don't wait",20.0,3.8,1.0,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.1111111111111112,Low
2026/07/19 7:03:08 PM GMT+5:45,Yes,22-25,Female,Koshi,SEE Passed,Science,Below 2.4,Waiting for results,0 - 2 hrs,Programming / Coding,To get a job,YouTube / free online videos,1.0,1.0,1.0,1.0,Financial problems,Always,IT / Technology,,Yes,Lack of practical education,"Start learning skills early, don't wait",23.5,2.2,1.0,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1.1111111111111112,Low
2026/07/19 7:04:34 PM GMT+5:45,Yes,19-21,Female,Madesh,+2 Passed,Management,3.21 - 3.6,Learning professional skills,6-10 hrs,Digital Marketing / SEO,University requirements,College or school,2.0,3.0,5.0,3.0,Poor quality of education;Poor internet access;Lack of opportunities in Nepal,Sometimes,Business / Entrepreneurship,,Maybe,Family and social pressure,Explore career options before choosing a stream,20.0,3.4,8.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,44.652777777777786,Medium
2026/07/19 7:05:50 PM GMT+5:45,Yes,22-25,Female,Lumbini,+2 Passed,Humanities,2.81 - 3.2,Studying Bachelor's,6-10 hrs,Public Speaking / Communication,University requirements;Study abroad preparation,"Paid online courses (Udemy, Coursera, etc.);Institute or training center;Self-study from books/articles",2.0,4.0,3.0,3.0,Lack of guidance or mentorship;Family pressure;Poor quality of education;Mental stress or anxiety,Frequently,Research / Academia,,Maybe,Mental health and stress;Political instability affecting opportunities,Take care of your mental health;Be consistent and patient,23.5,3.0,8.0,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,1,40.06944444444444,Medium
2026/07/19 7:06:50 PM GMT+5:45,Yes,22-25,,Gandaki,Awaiting +2 Results,Just SEE Passed,2.81 - 3.2,Studying Bachelor's,6-10 hrs,Graphic Design,Personal Interest,Mentor or teacher,3.0,2.0,1.0,2.0,Lack of opportunities in Nepal,Sometimes,Business / Entrepreneurship,,Maybe,Political instability affecting opportunities,Explore career options before choosing a stream,23.5,3.0,8.0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,30.90277777777778,Low
2026/07/19 10:57:29 PM GMT+5:45,Yes,22-25,Female,Sudurpaschim,+2 Passed,Education,3.21 - 3.6,Learning professional skills,3-5 hrs,Graphic Design,Business / Startups,Institute or training center,2.0,3.0,3.0,4.0,Lack of guidance or mentorship;Lack of motivation;Family pressure,Always,Banking / Finance,,Yes,Weak education system / outdated curriculum;Financial barriers,"Explore career options before choosing a stream;Find a mentor or role model;Use free online resources (YouTube, Coursera, etc.);Don't rely only on grades — build real skills",23.5,3.4,4.0,3.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,35.486111111111114,Low
2026/07/20 1:15:30 PM GMT+5:45,Yes,16-18,Female,Madesh,+2 Passed,Management,3.21 - 3.6,Preparing to study abroad,0 - 2 hrs,Programming / Coding,Study abroad preparation,Institute or training center,4.0,2.0,5.0,4.0,Lack of networking,Sometimes,IT / Technology,Abroad ,Yes,Lack of practical education,"Start learning skills early, don't wait;Explore career options before choosing a stream",17.0,3.4,1.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,51.527777777777786,Medium
